glottocode	plosive_series	plosive_fullness	plosive_markedness_fullness	fricative_series	fricative_fullness	fricative_markedness_fullness	affricate_series	affricate_fullness	affricate_markedness_fullness	series	series_fullness	series_markedness_fullness	plosive_places	plosive_places_fullness	plosive_places_markedness_fullness	fricative_places	fricative_places_fullness	fricative_places_markedness_fullness	affricate_places	affricate_places_fullness	affricate_places_markedness_fullness	all_places	all_places_fullness	all_places_markedness_fullness
avok1242	6	3.6666666666666665	3.8108077539606615	5	2.5	2.4834346067777835	5	3.0	3.0	9	4.916666666666666	5.688438199374389	4	3.75	3.9879946527695003	2	1.6666666666666665	1.9987969297991022	1	1.0	1.0	5	3.8333333333333335	4.738867614002626
awab1243	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	4	4.0	4.0	0	0.0	0.0	0	0.0	0.0	4	4.0	4.0
awac1239	3	1.0	1.0	4	2.0	2.0	3	1.0	1.0	5	1.7999999999999998	1.923079311626576	3	3.0	3.0	2	2.0	2.0	2	2.0	2.0	5	3.0	4.098193688511991
awad1243	6	4.0	4.0	3	1.0	1.0	6	4.0	4.0	7	4.2	4.597856577094733	4	4.0	4.0	1	1.0	1.0	1	1.0	1.0	5	4.2	4.571637029579141
awar1248	4	2.0	2.0	4	1.0	1.1361015290875278	0	0.0	0.0	6	2.75	3.0926333681725255	4	4.0	4.0	3	1.5	1.4230140813784984	0	0.0	0.0	4	2.75	3.3407477027938444
awet1244	3	1.0	1.0	3	1.0	1.0	3	1.0	1.0	4	1.5	1.7141892329607598	3	3.0	3.0	2	2.0	2.0	1	1.0	1.0	4	3.0	3.7883349958550867
awin1248	5	1.7916666666666665	2.309848058216874	4	2.0	2.0	4	1.5	1.630968877485581	7	2.7363636363636363	3.9523832882869043	9	5.666666666666666	6.905925301881376	5	5.0	5.0	2	1.5	1.8188155348950459	11	6.4	8.2425877935944
awiy1238	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	3	3.0	3.0	0	0.0	0.0	0	0.0	0.0	3	3.0	3.0
awng1244	4	1.6666666666666665	1.9799675818888876	4	1.25	1.4893450376538757	4	2.0	2.0	6	2.375	2.750567130270963	6	5.0	5.782220901651835	4	2.5	2.7283327909688997	4	4.0	4.0	10	6.75	8.560984041935344
awtu1239	4	1.3333333333333333	1.344832285205572	0	0.0	0.0	0	0.0	0.0	4	1.3333333333333333	1.344832285205572	3	2.0	1.5383394614435466	0	0.0	0.0	0	0.0	0.0	3	2.0	1.5383394614435466
axiy1235	5	3.0	3.0	4	1.8333333333333335	1.9840986359199382	5	3.0	3.0	7	4.0	4.836379080180755	4	4.0	4.0	6	5.5	5.904888495709926	3	3.0	3.0	8	6.4	7.458720235632258
ayab1239	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
ayac1239	3	1.0	1.0	3	1.0	1.0	3	1.0	1.0	4	1.2	1.5167345632424865	4	4.0	4.0	1	1.0	1.0	1	1.0	1.0	5	3.0	3.873774127253383
ayer1245	4	2.0	2.0	4	2.0	2.0	4	2.0	2.0	6	3.5	3.5572703707693836	4	4.0	4.0	3	3.0	3.0	1	1.0	1.0	5	4.5	4.823179947712199
ayer1246	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	12	12.0	12.0	0	0.0	0.0	0	0.0	0.0	12	12.0	12.0
ayor1240	4	2.0	2.0	3	1.0	1.0	3	1.0	1.0	5	2.0	2.3984641748387943	3	3.0	3.0	1	1.0	1.0	1	1.0	1.0	4	2.6666666666666665	3.5173281735224364
baan1242	5	2.6666666666666665	2.8108077539606615	4	1.6666666666666665	1.8247945021871361	4	1.5	1.602103838416934	7	3.5	4.008850048420195	4	3.6666666666666665	3.9881447527138927	3	2.5	2.7783204924998444	2	1.5	1.8300171939496974	6	4.5	5.571324717168078
baat1238	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.6666666666666665	2.870887802100936	4	4.0	4.0	2	2.0	2.0	0	0.0	0.0	4	3.6666666666666665	3.866693049411113
baba1264	4	1.3333333333333333	1.3389880986793292	4	1.75	1.6492299166154814	4	1.5	1.508160165671145	6	2.8	2.876040327838086	3	2.0	2.3451404113349126	4	3.5	3.7931118804251476	2	1.5	1.24252849420848	5	3.5	3.7500802573244725
baba1266	4	1.6666666666666665	1.740739102380149	4	1.75	1.8028439337269635	4	2.0	2.0	8	4.916666666666666	5.428079332224179	3	2.5	2.3530733159790134	4	3.5	3.2955652519701486	3	3.0	3.0	4	3.3333333333333335	3.3481017346417525
bada1257	4	2.0	2.0	4	1.25	1.3550587684025088	0	0.0	0.0	6	3.0	3.0853284586775476	5	5.0	5.0	4	2.5	2.9127062902919256	0	0.0	0.0	5	3.75	4.418485501969242
bade1248	5	2.6	2.990043902794847	4	1.8333333333333335	1.78075384009794	4	2.0	2.0	7	3.8000000000000003	4.7342380925189484	5	4.333333333333333	4.001351436528427	6	5.5	5.78527289129367	1	1.0	1.0	7	5.3	5.568707737385355
badi1246	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
bady1239	6	3.333333333333333	3.320229444435336	4	1.3333333333333333	1.3856629422678348	4	2.0	2.0	8	4.0	4.197493396233899	3	2.5	2.7131090135848783	3	2.0	2.5285001425465508	1	1.0	1.0	4	2.6666666666666665	3.4946042907161545
bafa1247	7	3.0500000000000003	4.187872432673637	4	1.3333333333333333	1.3416958209410685	0	0.0	0.0	9	4.050000000000001	5.298347013194211	5	3.0500000000000003	3.462348771175142	3	2.0	2.454286255130146	0	0.0	0.0	5	2.821428571428571	3.847236688453202
bafa1249	5	2.5	2.5983520728069367	4	1.3333333333333333	1.5342887525593065	5	3.0	3.0	7	3.066666666666667	3.7691017173384114	4	3.333333333333333	3.2790263808818176	3	2.0	1.9577490038660794	1	1.0	1.0	6	3.533333333333333	4.771738223887115
bafi1243	5	2.6666666666666665	2.8108077539606615	4	1.6666666666666665	1.8043232874578639	4	2.0	2.0	7	3.9166666666666665	4.427329607183781	4	3.6666666666666665	3.9881447527138927	3	2.5	2.295227932789147	1	1.0	1.0	5	4.2	4.769614895090597
bafu1246	4	1.6666666666666665	1.740739102380149	4	1.5	1.5318286415005347	4	2.0	2.0	6	2.6	2.9691675837642926	3	2.5	2.3530733159790134	4	3.0	2.9580863230470804	1	1.0	1.0	5	3.25	3.555130240623453
baga1272	4	1.75	1.9939323543020522	3	1.0	1.0	3	1.0	1.0	5	2.1	2.5798292529585303	4	3.5	3.530589332093437	2	2.0	2.0	1	1.0	1.0	5	3.5	4.156913799283572
baga1273	4	1.5	1.6600603079548342	3	1.0	1.0	3	1.0	1.0	5	1.9000000000000001	2.3123755004571023	4	3.0	3.243698345678315	2	2.0	2.0	1	1.0	1.0	5	3.1666666666666665	3.9838846898758344
bagi1246	5	2.6	2.85956075732754	4	1.5	1.6437317317737676	0	0.0	0.0	7	3.6	4.131207382085573	5	4.333333333333333	4.990770732076628	4	3.0	3.2304202848035795	0	0.0	0.0	6	4.4	5.454770505323896
baim1244	6	4.0	4.0	5	3.0	3.0	6	4.0	4.0	9	5.6	5.885415790044327	3	3.0	3.0	3	3.0	3.0	3	3.0	3.0	6	4.809523809523809	5.505544250552962
baka1272	6	3.4166666666666665	3.553536247699803	3	1.0	1.0	4	2.0	2.0	7	3.7666666666666666	4.117708496155041	4	3.5	3.3458068269436647	2	2.0	2.0	1	1.0	1.0	5	3.95	3.8018140849030626
baka1273	4	1.75	1.9597737755223656	4	1.5	1.7305606429491704	0	0.0	0.0	6	2.5	2.97261416193002	4	3.5	3.460263142642434	2	1.5	1.7783204924998441	0	0.0	0.0	4	2.5	3.285865962942674
baka1274	5	2.3	2.732452098590013	4	1.6666666666666665	1.6555157113475034	4	1.5	1.0758349791019886	7	3.5357142857142856	4.322498002067457	5	4.0	4.1564794152163005	6	5.0	5.524270938297214	2	1.5	1.792872961647642	8	5.966666666666667	6.922509745743241
baka1277	4	2.0	2.0	4	1.5	1.7305606429491704	0	0.0	0.0	6	3.0	3.156174200132252	3	3.0	3.0	2	1.5	1.7783204924998441	0	0.0	0.0	3	2.25	2.689170020328822
bakh1245	4	2.0	2.0	4	1.75	1.7575230686961492	4	2.0	2.0	6	3.4000000000000004	3.7267902241273645	4	4.0	4.0	4	3.5	3.7044347480298514	1	1.0	1.0	5	4.25	4.626814264043884
bako1249	5	2.4	2.6457684431629604	4	1.0	1.0459227368112962	4	2.0	2.0	7	2.8333333333333335	3.4647052586693654	5	4.0	4.0805853731334985	3	1.5	1.748056223532363	1	1.0	1.0	6	3.4	4.3541624192163075
bako1250	5	2.1666666666666665	2.6152384733620844	4	1.3333333333333333	1.1763060038844961	3	1.0	1.0	7	2.6666666666666665	3.3895194324835582	6	4.333333333333333	4.221160217037362	3	2.0	2.5477660594773117	1	1.0	1.0	7	4.0	5.080669903917839
bala1302	7	3.3333333333333335	3.4115034201390846	4	2.0	2.0	5	3.0	3.0	9	5.083333333333334	5.178292725719982	4	2.75	3.4875683081495037	3	3.0	3.0	1	1.0	1.0	5	3.6547619047619047	4.337836054483301
bali1278	4	2.0	2.0	3	1.0	1.0	4	2.0	2.0	5	2.25	2.516065484948741	3	3.0	3.0	1	1.0	1.0	1	1.0	1.0	4	3.0	3.6386155309113954
balt1258	5	2.6	2.9015017012231468	4	2.0	2.0	5	2.6666666666666665	2.687736096191272	7	3.375	3.99762488350055	5	4.333333333333333	4.677963038908916	3	3.0	3.0	3	2.6666666666666665	2.840042030150723	8	5.4	6.470951616718987
bamb1262	5	3.0	3.0	4	1.5	1.7305606429491704	4	2.0	2.0	7	2.8	3.465540992946959	3	3.0	3.0	2	1.5	1.7783204924998441	1	1.0	1.0	5	2.8	3.847639608470931
bamb1265	6	2.0	2.5764452622576455	4	1.25	1.854471223136469	5	2.1666666666666665	2.167242190462318	8	2.625	3.081072216074865	6	3.0	3.9731477809135214	4	2.5	3.300579427754404	3	2.3333333333333335	2.818815534895046	9	3.933333333333333	5.3729515552669485
bamb1269	4	2.0	2.0	4	1.5	1.6594476474297233	4	2.0	2.0	6	2.75	3.1054860196231484	3	3.0	3.0	2	1.5	1.662545097290899	1	1.0	1.0	4	2.75	3.6514570769704573
bame1260	3	1.0	1.0	4	1.5	1.6601289399511046	3	1.0	1.0	6	2.9047619047619047	3.598580788987255	9	9.0	9.0	8	6.0	6.14927994098091	4	4.0	4.0	9	6.5	7.24875747738388
bamu1253	4	2.0	2.0	4	1.75	1.7575230686961492	4	2.0	2.0	6	3.0666666666666664	2.7900249798354784	4	4.0	4.0	4	3.5	3.7044347480298514	1	1.0	1.0	6	4.75	4.892171139186854
bamu1256	4	1.5	1.727220076008982	4	1.5	1.4520738503424448	4	2.0	2.0	6	3.1	3.1714407023453033	4	3.0	2.822483983885576	4	3.0	3.088677132395296	1	1.0	1.0	5	3.75	3.747517082465251
bana1305	6	3.6666666666666665	3.81075328242941	4	2.0	2.0	5	3.0	3.0	8	4.833333333333333	5.729070927517461	4	3.75	3.9879946527695003	5	5.0	5.0	1	1.0	1.0	6	4.9	5.572823900361087
band1337	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
band1345	5	3.0	3.0	5	2.3333333333333335	2.550485200630711	5	3.0	3.0	8	4.75	5.073160862360511	4	4.0	4.0	3	2.333333333333333	2.9986977806879636	1	1.0	1.0	5	4.166666666666667	4.821015638820598
band1352	6	2.8333333333333335	3.0719330283967192	4	1.3333333333333333	1.3159572717098533	3	1.0	1.0	8	3.533333333333333	4.040104103275025	4	2.9166666666666665	3.613943449138283	3	2.0	2.0855351524554306	1	1.0	1.0	5	3.0666666666666664	3.868265545275885
band1353	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.5	2.802392085064903	4	4.0	4.0	2	2.0	2.0	0	0.0	0.0	4	3.333333333333333	3.733830861089422
bang1339	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
bang1356	4	2.0	2.0	4	1.6	1.730229543496737	4	2.0	2.0	6	3.5999999999999996	3.725491944162857	3	3.0	3.0	5	4.0	4.02638463940919	2	2.0	2.0	5	4.5	4.85592382038047
bani1255	5	3.0	3.0	4	1.3333333333333333	1.34191896258431	4	2.0	2.0	7	3.75	4.078459532478343	3	3.0	3.0	3	2.0	2.567548634256915	1	1.0	1.0	4	3.0	3.5737904754237895
bank1256	6	2.0833333333333335	2.397693190828349	3	1.0	1.0	5	3.0	3.0	7	2.583333333333333	3.172059333835053	6	3.25	4.193395605991581	2	2.0	2.0	1	1.0	1.0	7	3.8333333333333335	4.754776892455526
baou1238	4	2.0	2.0	4	2.0	2.0	0	0.0	0.0	6	3.0	3.562721950670281	5	5.0	5.0	2	2.0	2.0	0	0.0	0.0	5	4.0	4.635816664261961
bara1380	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	4	4.0	4.0	0	0.0	0.0	0	0.0	0.0	4	4.0	4.0
barb1263	5	3.0	3.0	4	1.3333333333333333	1.9025694411185823	5	3.0	3.0	7	3.7	4.400933116466318	4	4.0	4.0	3	2.0	2.998170417191846	2	2.0	2.0	6	4.6	5.534765078538071
bard1255	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
bare1276	5	2.6666666666666665	2.6622669910337713	3	1.0	1.0	3	1.0	1.0	6	2.5	2.888000469834398	3	2.6666666666666665	2.71950672905944	1	1.0	1.0	1	1.0	1.0	4	2.5	3.192363515573944
bare1279	4	1.75	1.9597737755223656	3	1.0	1.0	0	0.0	0.0	5	2.0	2.5770030400542914	4	3.5	3.460263142642434	1	1.0	1.0	0	0.0	0.0	4	2.6666666666666665	3.1080739446065206
bari1286	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.3333333333333335	2.7522602733581376	3	3.0	3.0	1	1.0	1.0	0	0.0	0.0	3	2.333333333333333	2.7087052068391344
bari1297	4	1.3333333333333333	1.4017510037008198	3	1.0	1.0	0	0.0	0.0	5	1.6666666666666665	2.1540112770589577	3	2.0	2.0661823295638913	1	1.0	1.0	0	0.0	0.0	3	1.6666666666666665	1.9153386500641831
barr1247	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
baru1269	4	1.6666666666666665	1.740739102380149	4	1.3333333333333333	1.3159572717098533	3	1.0	1.0	6	2.5	2.827963887688395	3	2.5	2.3530733159790134	3	2.0	2.0855351524554306	1	1.0	1.0	4	2.5	2.775925730992633
basa1284	6	3.05	3.1305942839720498	4	1.5	1.3405523525702767	0	0.0	0.0	8	3.65	4.170812338386093	5	4.0	4.680016047713007	2	1.5	1.7867127549172217	0	0.0	0.0	5	3.1	4.019974371355462
bash1264	4	1.75	1.9817629823050338	4	1.8	1.9385211291453355	3	1.0	1.0	6	3.0	3.5655152354445203	4	3.5	3.8714529730370426	5	4.5	4.730819387439041	2	2.0	2.0	6	4.5	5.3811668291943935
basq1248	4	1.75	1.9255984492109846	3	1.0	1.0	3	1.0	1.0	5	2.142857142857143	2.6701573302762682	4	3.5	3.539736857357566	5	5.0	5.0	3	3.0	3.0	7	5.0	6.030742537544238
basq1250	5	2.75	2.9495385262205662	4	1.75	1.6504633711277634	3	1.0	1.0	7	2.9999999999999996	3.7418034545685672	4	3.6666666666666665	3.890526140260328	4	3.5	3.662545097290899	3	3.0	3.0	7	4.2	5.83561103123656
bass1260	4	1.8	1.960025279093873	4	2.0	2.0	0	0.0	0.0	6	2.3	3.06534749870873	5	4.5	4.460263142642434	1	1.0	1.0	0	0.0	0.0	5	3.25	3.9711998537159654
bata1285	6	2.8333333333333335	2.8668728750155363	4	1.5	1.3405523525702767	0	0.0	0.0	8	3.5833333333333335	3.940109333560587	4	2.9166666666666665	3.5776568890960805	2	1.5	1.7867127549172217	0	0.0	0.0	4	2.4	3.2017177419336647
bata1289	4	2.0	2.0	3	1.0	1.0	3	1.0	1.0	5	2.0	2.337646957342602	3	3.0	3.0	1	1.0	1.0	1	1.0	1.0	4	2.6666666666666665	3.1901047167775274
bata1293	4	2.0	2.0	3	1.0	1.0	4	2.0	2.0	5	2.25	2.516065484948741	3	3.0	3.0	1	1.0	1.0	1	1.0	1.0	4	3.0	3.6386155309113954
bats1242	5	3.0	3.0	4	1.6666666666666665	1.969385482034265	5	3.0	3.0	7	3.7142857142857144	4.497842944780772	4	4.0	4.0	6	5.0	5.628249193194981	2	2.0	2.0	8	5.866666666666666	6.737626424901387
baur1253	3	1.0	1.0	4	1.0	1.1278268333005455	3	1.0	1.0	5	1.75	1.8928467841263468	3	3.0	3.0	3	1.5	1.9062727642569313	1	1.0	1.0	4	2.333333333333333	3.2035197231143027
bayu1240	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
beem1239	4	1.6666666666666665	1.6383455175812975	4	1.5	1.3405523525702767	4	2.0	2.0	8	3.9999999999999996	4.648518129554394	3	2.5	2.129959763273174	2	1.5	1.7867127549172217	2	2.0	2.0	3	2.0	2.0281637727016615
befa1241	5	1.7000000000000002	2.3035651137808113	4	1.2857142857142856	1.5856485631796926	5	2.5	2.475155810983293	7	2.6515151515151514	3.6866228838329236	10	5.666666666666666	7.969063054018336	7	4.5	4.3237732578812205	2	1.6666666666666665	1.9844765206535628	12	6.466666666666667	8.99006446096611
begb1241	4	2.0	2.0	4	1.6666666666666665	1.7595375219644864	0	0.0	0.0	6	3.25	3.3587611804208555	5	5.0	5.0	3	2.5	2.6625210710769323	0	0.0	0.0	5	4.25	4.639991676293173
beja1238	4	1.8	1.675709717338227	3	1.0	1.0	3	1.0	1.0	5	2.1666666666666665	2.3935781279900588	5	4.5	4.352098126007775	3	3.0	3.0	1	1.0	1.0	6	4.333333333333333	4.545706564521847
bekw1241	4	2.0	2.0	3	1.0	1.0	4	2.0	2.0	5	2.75	2.7995231840960892	4	4.0	4.0	3	3.0	3.0	1	1.0	1.0	5	4.666666666666667	4.870493594267753
bela1255	6	2.9000000000000004	2.886319879120653	5	3.0	3.0	3	1.0	1.0	9	3.9666666666666663	5.04712917291501	5	3.75	3.974666715113739	2	2.0	2.0	1	1.0	1.0	6	3.738095238095238	4.366288748080807
bela1256	6	2.533333333333333	2.6068275106095036	3	1.0	1.0	0	0.0	0.0	7	2.7333333333333334	2.7916423600628	6	4.0	4.489804773503903	1	1.0	1.0	0	0.0	0.0	6	3.6	3.9322502448884005
bela1260	4	2.0	2.0	4	1.0	1.0923856435843409	0	0.0	0.0	6	2.5	2.8369659271069283	4	4.0	4.0	2	1.0	1.0855351524554306	0	0.0	0.0	4	2.5	3.374457190802112
belh1239	6	4.0	4.0	3	1.0	1.0	6	4.0	4.0	7	4.25	4.548126597182524	3	3.0	3.0	1	1.0	1.0	1	1.0	1.0	4	3.4000000000000004	3.660462991037556
beli1260	4	2.0	2.0	4	2.0	2.0	4	2.0	2.0	6	3.5	3.5572703707693836	3	3.0	3.0	3	3.0	3.0	1	1.0	1.0	4	3.5	3.823179947712199
bell1243	4	2.0	2.0	3	1.0	1.0	4	1.5	1.960392050303077	5	2.625	2.7619863868256878	6	6.0	6.0	6	6.0	6.0	2	1.5	1.4038906022719528	8	7.0	7.4129691880949355
bemb1257	3	1.0	1.0	4	1.3333333333333333	1.3497405140414893	3	1.0	1.0	5	2.0	2.075251029964258	3	3.0	3.0	3	2.0	2.56881786154783	1	1.0	1.0	4	2.6666666666666665	3.466758604430933
bena1262	5	3.0	3.0	5	2.0	2.0248969006165627	3	1.0	1.0	8	3.6666666666666665	4.561507279714002	3	3.0	3.0	2	1.3333333333333333	1.7913996943762802	1	1.0	1.0	4	2.416666666666667	1.863437306566633
benc1235	6	2.5892857142857144	2.880069587783942	4	1.8	1.9811295040199028	4	2.0	2.0	8	2.9772727272727275	3.67177393827067	8	5.166666666666667	5.862717999560312	5	4.5	4.530732840989479	3	3.0	3.0	12	5.9	7.538243608472094
beng1280	6	4.0	4.0	3	1.0	1.0	0	0.0	0.0	7	4.4	4.656644879334763	5	5.0	5.0	2	2.0	2.0	0	0.0	0.0	5	4.4	4.657770159365229
beng1286	4	2.0	2.0	4	2.0	2.0	0	0.0	0.0	6	3.0	3.562721950670281	5	5.0	5.0	2	2.0	2.0	0	0.0	0.0	5	4.0	4.635816664261961
berb1259	4	2.0	2.0	4	1.4	1.5987553479400272	0	0.0	0.0	6	2.9	3.512847013580788	3	3.0	3.0	5	3.5	4.221288746633337	0	0.0	0.0	5	3.5	3.864919157876101
bero1242	4	2.0	2.0	4	1.6666666666666665	1.8247945021871361	4	1.5	1.602103838416934	6	2.8333333333333335	3.207874259883638	4	4.0	4.0	3	2.5	2.7783204924998444	2	1.5	1.8300171939496974	6	4.5	5.58085258986851
bert1248	6	3.0	3.0210559065588307	4	1.25	1.3796655228851054	3	1.0	1.0	8	3.1333333333333333	3.896557929818383	3	2.25	2.6661226478502646	4	2.5	3.920988918999877	1	1.0	1.0	5	2.6333333333333333	4.00361103531765
bese1243	4	2.0	2.0	4	1.75	1.7654960396328314	4	2.0	2.0	6	3.066666666666667	3.3675402458341255	4	4.0	4.0	4	3.5	3.3374789289230677	1	1.0	1.0	6	4.75	5.1264342252816215
besi1244	5	3.0	3.0	3	1.0	1.0	5	3.0	3.0	6	3.25	3.6791348291207724	3	3.0	3.0	1	1.0	1.0	1	1.0	1.0	4	3.25	3.4869125109692845
besl1239	7	3.9000000000000004	4.803842596419593	5	2.3333333333333335	2.5012701868399136	6	4.0	4.0	10	4.642857142857142	6.687095969364467	5	4.0	4.418831948029173	3	2.333333333333333	2.9986208278531383	1	1.0	1.0	7	4.029761904761905	5.442073244367933
bett1235	4	2.0	2.0	3	1.0	1.0	3	1.0	1.0	5	2.1666666666666665	2.485169519904644	5	5.0	5.0	2	2.0	2.0	1	1.0	1.0	6	4.333333333333333	5.012344686673405
bhel1238	5	2.6666666666666665	2.8108077539606615	3	1.0	1.0	3	1.0	1.0	6	2.716666666666667	3.142297031894194	4	3.6666666666666665	3.9881447527138927	1	1.0	1.0	1	1.0	1.0	5	3.6666666666666665	4.179900192882867
bhil1251	6	4.0	4.0	3	1.0	1.0	5	2.5	2.063416130081853	7	3.8333333333333335	4.067075832707023	4	4.0	4.0	2	2.0	2.0	2	1.6666666666666665	1.9899899563501733	6	4.6000000000000005	5.319314160325253
bhoj1244	6	4.0	4.0	3	1.0	1.0	0	0.0	0.0	7	4.2	4.597856577094733	5	5.0	5.0	1	1.0	1.0	0	0.0	0.0	5	4.2	4.55377120896616
biak1248	4	2.0	2.0	4	1.5	1.3405523525702767	0	0.0	0.0	6	3.0	3.0634382579251866	3	3.0	3.0	2	1.5	1.7867127549172217	0	0.0	0.0	3	2.25	2.7041010643776224
bial1238	4	1.6666666666666665	1.6610119013206708	3	1.0	1.0	0	0.0	0.0	5	2.333333333333333	2.531899703421607	3	2.5	2.7131090135848783	2	2.0	2.0	0	0.0	0.0	3	2.3333333333333335	2.618046625546429
bibb1234	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
bidy1243	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
bidy1244	4	1.6666666666666667	1.9340012181950463	3	1.0	1.0	0	0.0	0.0	5	1.8666666666666667	2.5491952230472985	6	5.0	5.277715057006689	1	1.0	1.0	0	0.0	0.0	6	4.0	4.908980352453931
biga1237	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	4	4.0	4.0	0	0.0	0.0	0	0.0	0.0	4	4.0	4.0
bike1242	6	3.75	3.9851952673434745	3	1.0	1.0	6	4.0	4.0	7	4.3	4.687376066711501	4	3.75	3.519496710073008	2	2.0	2.0	1	1.0	1.0	5	4.35	4.315918091985532
bila1255	5	2.6666666666666665	2.8108077539606615	3	1.0	1.0	4	2.0	2.0	6	3.1666666666666665	3.5044291961665186	4	3.6666666666666665	3.9879946527695003	2	2.0	2.0	1	1.0	1.0	5	4.25	4.78393744654474
bili1250	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
bili1260	5	2.5	2.5409693793717536	4	1.3333333333333333	1.413646433105262	5	3.0	3.0	7	3.7666666666666666	3.9998788995583983	4	3.3333333333333335	3.3475091064556053	6	4.0	5.074401160843826	1	1.0	1.0	6	4.466666666666667	5.233993391803044
bilo1248	4	1.25	1.3302454806052757	3	1.0	1.0	0	0.0	0.0	5	1.75	2.117703453689	4	2.5	2.927440550312352	2	2.0	2.0	0	0.0	0.0	4	2.333333333333333	2.787698932620259
bilu1245	4	2.0	2.0	4	1.5	1.7843841173705945	3	1.0	1.0	6	2.5	3.0180450209894296	3	3.0	3.0	2	1.5	1.337454902709101	1	1.0	1.0	4	2.5	3.18256715020269
bimo1239	4	2.0	2.0	3	1.0	1.0	4	2.0	2.0	5	2.5	2.7005662678007605	4	4.0	4.0	2	2.0	2.0	1	1.0	1.0	5	4.333333333333333	4.796423304914085
bina1277	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.3333333333333335	2.269754991750172	3	3.0	3.0	1	1.0	1.0	0	0.0	0.0	3	2.333333333333333	2.820295280988587
binb1242	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
bini1246	4	2.0	2.0	4	1.75	1.9608714049097702	0	0.0	0.0	6	3.75	3.974548745115822	4	4.0	4.0	4	3.5	3.5479002076962645	0	0.0	0.0	5	4.75	4.961962547709554
binu1245	3	1.0	1.0	3	1.0	1.0	0	0.0	0.0	4	1.6666666666666665	1.870887802100936	3	3.0	3.0	2	2.0	2.0	0	0.0	0.0	3	2.5	2.746308896765387
biri1256	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
biss1248	4	2.0	2.0	4	2.0	2.0	4	2.0	2.0	6	2.8	3.3788702565921414	4	4.0	4.0	2	2.0	2.0	1	1.0	1.0	5	3.5	4.559638846764255
blan1242	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.5	2.802392085064903	4	4.0	4.0	2	2.0	2.0	0	0.0	0.0	4	3.333333333333333	3.7322478971996476
bodo1267	4	1.75	1.9618091568714742	4	2.0	2.0	0	0.0	0.0	6	2.25	3.073575915899819	4	3.5	3.460263142642434	1	1.0	1.0	0	0.0	0.0	4	2.25	2.9711998537159654
bodo1269	4	2.0	2.0	4	2.0	2.0	0	0.0	0.0	6	2.666666666666667	3.394383349063271	3	3.0	3.0	1	1.0	1.0	0	0.0	0.0	3	2.0	2.5946656543456053
boik1241	4	1.3333333333333333	1.3389880986793292	3	1.0	1.0	3	1.0	1.0	5	1.75	2.0324318185287087	3	2.0	2.3451404113349126	2	2.0	2.0	1	1.0	1.0	4	2.333333333333333	3.1222518813863545
