GlyphID,Phoneme,SegmentClass,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,lenis,raisedLarynxEjective,loweredLarynxImplosive,click,Count
0065+031E+0075+032F,e̞u̯,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"-,+",-,"+,-","-,+",+,-,-,+,-,-,-,0,0,-,-,0,0.09208523592085235
0069+0075+032F,iu̯,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,+,-,"+,-","-,+",+,-,-,+,-,-,-,0,0,-,-,0,0.1841704718417047
0069+032F+0065,i̯e,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"+,-",-,+,-,+,-,-,+,-,-,-,0,0,-,-,0,1.4025289778714438
0069+032F+0065+0303,i̯ẽ,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,"-,+",-,-,0,0,-,0,0,0,+,"+,-",-,+,-,+,-,-,+,-,-,-,0,0,-,-,0,1.1262732701088867
006F+031E+0069+032F,o̞i̯,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"-,+",-,"-,+","+,-",+,-,-,+,-,-,-,0,0,-,-,0,0.09208523592085235
0075+032F+0061,u̯a,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"+,-","-,+",-,"+,-",+,-,-,+,-,-,-,0,0,-,-,0,0.856392694063927
0075+032F+006F,u̯o,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"+,-",-,-,+,+,-,-,+,-,-,-,0,0,-,-,0,1.55446961714085
0075+032F+006F+0303,u̯õ,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,"-,+",-,+,+,-,-,0,0,0,+,"+,-",-,-,+,+,-,-,+,-,-,-,0,0,-,-,0,1.4623843812199977
0074+0320+0283+02E4,t̠ʃˤ,consonant,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,"-,+",-,-,-,-,-,-,-,-,-,-,0.1740635557040502
0061+0320+0308,ä̠,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,-,+,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0,7.5625
0061+0320+0308+02D0,ä̠ː,vowel,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,-,+,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0,6.722222222222222
0069+025B+0320,iɛ̠,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,-,+,0,+,"+,-",-,+,-,"+,-",-,-,+,-,-,-,0,0,-,-,0,6.722222222222222
0153+0320,œ̠,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,-,+,0,+,-,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0,6.722222222222222
0153+0320+02D0,œ̠ː,vowel,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,-,+,0,+,-,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0,6.722222222222222
025B+0320,ɛ̠,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,-,+,0,+,-,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0,6.722222222222222
025B+0320+02D0,ɛ̠ː,vowel,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,-,+,0,+,-,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0,6.722222222222222
025E+0320,ɞ̠,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,-,+,0,+,-,-,-,-,-,-,-,+,-,-,-,0,0,-,-,0,6.722222222222222
025E+0320+02D0,ɞ̠ː,vowel,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,-,+,0,+,-,-,-,-,-,-,-,+,-,-,-,0,0,-,-,0,6.722222222222222
0268+0061+0320+0308,ɨä̠,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,-,+,0,+,"+,-","-,+",-,-,+,-,-,+,-,-,-,0,0,-,-,0,6.722222222222222
0289+0153+0320,ʉœ̠,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,-,+,0,+,"+,-",-,"-,+",-,"+,-",-,-,+,-,-,-,0,0,-,-,0,6.722222222222222
0289+025E+0320,ʉɞ̠,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,-,+,0,+,"+,-",-,-,-,"+,-",-,-,+,-,-,-,0,0,-,-,0,6.722222222222222
0073+0320,s̠,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,2.7809741248097413
0069+02E4+00E6,iˤæ,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"+,-","-,+",+,-,+,"-,+,-",-,+,-,-,-,0,0,-,-,0,2.688888888888889
0153+031E,œ̞,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,0,+,-,-,-,-,+,-,-,-,0,0,-,-,0,0.6402116402116402
0153+031E+02D0,œ̞ː,vowel,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,0,+,-,-,-,-,+,-,-,-,0,0,-,-,0,0.6402116402116402
0071+033A,q̺,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,0,-,0,+,-,-,-,+,0,-,-,-,-,-,-,-,-,-,-,-,3.361111111111111
0074+033A+0255+033A,t̺ɕ̺,consonant,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,-,0,0,+,+,-,"-,+","-,+",+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-,3.361111111111111
0074+033A+0255+033A+02BC,t̺ɕ̺ʼ,consonant,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,-,0,0,+,+,-,"-,+","-,+",+,-,+,-,0,-,-,-,-,-,"-,+",-,-,"-,+",-,-,3.361111111111111
0074+033A+02BC,t̺ʼ,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,-,+,-,-,+,-,-,8.026763064434297
006F+031E+031C,o̞̜,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,0,-,-,0,0,0,+,-,-,-,+,0,-,-,+,-,-,-,0,0,-,-,0,3.361111111111111
006E+032A+0329,n̪̩,consonant,0,-,+,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,0.13580246913580246
0065+02DE,e˞,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,+,+,+,+,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0,0.13580246913580246
0075+0251,uɑ,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"+,-","-,+",-,+,+,-,-,+,-,-,-,0,0,-,-,0,0.9633487654320987
0075+0251+02DE,uɑ˞,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,"-,+",+,+,+,+,"+,-","-,+",-,+,+,-,-,+,-,-,-,0,0,-,-,0,0.13580246913580246
0075+02DE,u˞,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,+,+,+,+,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0,0.2716049382716049
0079+0065,ye,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"+,-",-,+,-,+,-,-,+,-,-,-,0,0,-,-,0,0.2716049382716049
0079+0069,yi,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0,0.13580246913580246
0251+02DE,ɑ˞,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,+,+,+,+,+,-,+,-,+,0,-,-,+,-,-,-,0,0,-,-,0,0.13580246913580246
0069+032F+006F,i̯o,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"+,-",-,"+,-","-,+",+,-,-,+,-,-,-,0,0,-,-,0,0.09208523592085235
0069+032F+00E6,i̯æ,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"+,-","-,+",+,-,+,-,-,+,-,-,-,0,0,-,-,0,0.09208523592085235
0069+032F+00E6+0069,i̯æi,vowel,0,-,"-,+,+",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"+,-,+","-,+,-",+,-,+,-,-,+,-,-,-,0,0,-,-,0,0.09208523592085235
0069+032F+025B,i̯ɛ,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"+,-",-,+,-,"+,-",-,-,+,-,-,-,0,0,-,-,0,0.5202815829528159
0069+032F+025B+0069,i̯ɛi,vowel,0,-,"-,+,+",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"+,-,+",-,+,-,"+,-,+",-,-,+,-,-,-,0,0,-,-,0,0.09208523592085235
0075+032F+00E6+0069,u̯æi,vowel,0,-,"-,+,+",-,-,-,+,+,0,+,-,-,-,-,"+,-,-",+,-,-,0,0,0,+,"+,-,+","-,+,-","-,+,+","+,-,-",+,-,-,+,-,-,-,0,0,-,-,0,0.09208523592085235
0075+032F+025B+0069,u̯ɛi,vowel,0,-,"-,+,+",-,-,-,+,+,0,+,-,-,-,-,"+,-,-",+,-,-,0,0,0,+,"+,-,+",-,"-,+,+","+,-,-","+,-,+",-,-,+,-,-,-,0,0,-,-,0,0.09208523592085235
0061+0303+0069+032F,ãi̯,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,"+,-",-,-,0,0,-,0,0,0,+,"-,+","+,-","-,+",-,+,-,-,+,-,-,-,0,0,-,-,0,0.33611111111111114
0061+0303+006F+0303,ãõ,vowel,0,-,+,-,-,-,+,+,0,+,-,-,+,-,"-,+",+,-,-,0,0,0,+,-,"+,-",-,"-,+",+,-,-,+,-,-,-,0,0,-,-,0,0.33611111111111114
0061+0303+0075+032F,ãu̯,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,"+,-",-,"-,+",+,-,-,0,0,0,+,"-,+","+,-",-,"-,+",+,-,-,+,-,-,-,0,0,-,-,0,0.33611111111111114
0065+0303+0069+032F,ẽi̯,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,"+,-",-,-,0,0,-,0,0,0,+,"-,+",-,+,-,+,-,-,+,-,-,-,0,0,-,-,0,0.33611111111111114
006F+0303+0069+032F,õi̯,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,"+,-",-,"+,-",+,-,-,0,0,0,+,"-,+",-,"-,+","+,-",+,-,-,+,-,-,-,0,0,-,-,0,0.33611111111111114
025B+0075,ɛu,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"-,+",-,"+,-","-,+","-,+",-,-,+,-,-,-,0,0,-,-,0,0.3636901741924573
0275+0079,ɵy,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"-,+",-,"-,+",-,+,-,-,+,-,-,-,0,0,-,-,0,0.13580246913580246
0069+032F,i̯,vowel,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0,15.48566717402334
0075+032F,u̯,vowel,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0,15.301496702181634
0079+0303+02D0,ỹː,vowel,0,-,+,-,+,-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0,0.6352951124640622
00F8+0303,ø̃,vowel,0,-,+,-,-,-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0,0.22788770505665482
00F8+0303+02D0,ø̃ː,vowel,0,-,+,-,+,-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0,0.5432098765432098
0072+033A+02B2,r̺ʲ,consonant,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,"-,+",+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-,1.1203703703703705
0153+031E+025B+031E,œ̞ɛ̞,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,-,0,+,-,-,-,-,+,-,-,-,0,0,-,-,0,1.1203703703703705
0264+031F,ɤ̟,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,0,+,-,-,+,-,-,-,0,0,-,-,0,1.2124556062912228
006F+031E+0319,o̞̙,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,+,-,+,-,-,-,0,0,-,-,0,0.6402116402116402
0079+0075+032F,yu̯,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,"+,-","-,+",+,-,-,+,-,-,-,0,0,-,-,0,0.6402116402116402
00F8+031E,ø̞,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,+,-,0,-,-,+,-,-,-,0,0,-,-,0,7.990641534391534
0251+0319,ɑ̙,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,+,0,+,-,+,-,-,-,0,0,-,-,0,0.6402116402116402
026F+0319,ɯ̙,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,+,+,+,-,+,-,-,-,0,0,-,-,0,0.6402116402116402
026F+0319+0069+032F,ɯ̙i̯,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,"-,+","+,-",+,"+,-",-,+,-,-,-,0,0,-,-,0,0.6402116402116402
0071+02E4,qˤ,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,"-,+",-,-,-,-,-,-,-,-,-,-,4.395299145299146
0074+032A+026C,t̪ɬ,consonant,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,"-,+",-,0,0,+,+,"+,-",-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,1.0341880341880343
0074+032A+026C+02BC,t̪ɬʼ,consonant,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,"-,+",-,0,0,+,+,"+,-",-,-,0,0,0,0,0,-,-,-,-,-,"-,+",-,-,"-,+",-,-,1.0341880341880343
0079+00F8,yø,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"+,-",-,+,-,+,-,-,+,-,-,-,0,0,-,-,0,1.766484910320527
00F8+0259,øə,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,-,-,"+,-",-,"+,-",-,-,+,-,-,-,0,0,-,-,0,0.09208523592085235
0254+028F,ɔʏ,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"-,+",-,"-,+","+,-",-,-,-,+,-,-,-,0,0,-,-,0,0.09208523592085235
0069+032F+0065+031E,i̯e̞,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"+,-",-,+,-,+,-,-,+,-,-,-,0,0,-,-,0,0.6402116402116402
026F+0069+032F,ɯi̯,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,"-,+","+,-",+,-,-,+,-,-,-,0,0,-,-,0,0.6402116402116402
026F+032F+0264+031E,ɯ̯ɤ̞,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"+,-",-,-,+,+,-,-,+,-,-,-,0,0,-,-,0,0.6402116402116402
0074+0320+0283+02B7+02D0,t̠ʃʷː,consonant,0,-,-,-,+,+,-,-,+,-,-,-,-,-,"-,+",+,-,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,1.0341880341880343
0074+032A+0073+032A+02D0,t̪s̪ː,consonant,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,1.0341880341880343
0078+02B7+02D0,xʷː,consonant,0,-,-,-,+,+,-,+,+,-,-,-,-,-,"-,+",+,-,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,2.0683760683760686
00E6+0330,æ̰,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,+,-,0,-,-,+,-,-,+,0,0,-,-,0,3.858879392212726
0251+031D+02D0,ɑ̝ː,vowel,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,0,-,+,0,-,-,+,-,-,-,0,0,-,-,0,1.0341880341880343
025E+0330,ɞ̰,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,+,0,0,-,-,0,1.0341880341880343
028C+0324+02D0,ʌ̤ː,vowel,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,-,-,-,+,-,+,-,0,0,-,-,0,0.13580246913580246
0069+0303+025B+0303+02D0,ĩɛ̃ː,vowel,0,-,+,-,"-,+",-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,"+,-",-,+,-,"+,-",-,-,+,-,-,-,0,0,-,-,0,0.09208523592085235
0075+0254+02D0,uɔː,vowel,0,-,+,-,"-,+",-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"+,-",-,-,+,"+,-",-,-,+,-,-,-,0,0,-,-,0,0.09208523592085235
0075+0303+0254+0303+02D0,ũɔ̃ː,vowel,0,-,+,-,"-,+",-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,"+,-",-,-,+,"+,-",-,-,+,-,-,-,0,0,-,-,0,0.09208523592085235
00E6+026A+032F,æɪ̯,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+","+,-",+,-,-,-,-,+,-,-,-,0,0,-,-,0,0.1841704718417047
00E6+0303+026A+032F+0303,æ̃ɪ̯̃,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,"-,+","+,-",+,-,-,-,-,+,-,-,-,0,0,-,-,0,0.1841704718417047
0252+0303+02D0,ɒ̃ː,vowel,0,-,+,-,+,-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,-,+,-,+,0,-,-,+,-,-,-,0,0,-,-,0,0.1841704718417047
0254+028A+032F,ɔʊ̯,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"-,+",-,-,+,-,-,-,+,-,-,-,0,0,-,-,0,0.1841704718417047
0254+0303+028A+032F+0303,ɔ̃ʊ̯̃,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,"-,+",-,-,+,-,-,-,+,-,-,-,0,0,-,-,0,0.1841704718417047
0255+02B0,ɕʰ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,+,+,+,-,+,-,0,-,-,-,-,+,-,-,-,-,-,-,0.8148148148148147
0283+02B0,ʃʰ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-,0.2716049382716049
0069+00F8,iø,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"+,-",-,+,-,+,-,-,+,-,-,-,0,0,-,-,0,0.13580246913580246
0075+0251+0303,uɑ̃,vowel,0,-,+,-,-,-,+,+,0,+,-,-,"-,+",-,"+,-",+,-,-,0,0,0,+,"+,-","-,+",-,+,+,-,-,+,-,-,-,0,0,-,-,0,0.2716049382716049
0079+025B,yɛ,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"+,-",-,+,-,"+,-",-,-,+,-,-,-,0,0,-,-,0,0.13580246913580246
0064+0320+0293+02B7,d̠ʓʷ,consonant,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,"-,-,+",+,-,+,-,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,8.962962962962964
0074+0255+02BC,tɕʼ,consonant,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,-,0,0,+,+,"-,+","-,+","-,+",+,-,+,-,0,-,-,-,-,-,"-,+",-,-,"-,+",-,-,8.962962962962964
0074+02B7+02BC,tʷʼ,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,"-,+",+,-,+,+,-,-,-,0,0,0,0,0,-,-,-,-,-,+,-,-,+,-,-,14.47863247863248
0074+0320+0286+02B7,t̠ʆʷ,consonant,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,"-,-,+",+,-,+,-,+,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,4.481481481481482
0286,ʆ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,13.444444444444446
0286+02B7,ʆʷ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,"-,+",+,-,+,-,+,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,8.962962962962964
0286+02B7+02BC,ʆʷʼ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,"-,+",+,-,+,-,+,-,-,0,0,0,0,0,-,-,-,-,-,+,-,-,+,-,-,4.481481481481482
0286+02BC,ʆʼ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,-,-,0,0,0,0,0,-,-,-,-,-,+,-,-,+,-,-,8.962962962962964
0293,ʓ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,13.444444444444446
0293+02B7,ʓʷ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,"-,+",+,-,+,-,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,8.962962962962964
0294+02B7+02BC,ʔʷʼ,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,"-,+",+,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,+,-,-,+,-,-,4.481481481481482
0294+02BC,ʔʼ,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,+,-,-,+,-,-,4.481481481481482
0079+0075,yu,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,"+,-","-,+",+,-,-,+,-,-,-,0,0,-,-,0,0.13580246913580246
00F8+0075,øu,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"-,+",-,"+,-","-,+",+,-,-,+,-,-,-,0,0,-,-,0,0.2716049382716049
006E+0074+0255+02B0,ntɕʰ,consonant,0,-,-,-,-,+,"+,-,-","-,-,+","0,-,+",-,-,-,"+,-,-",-,-,0,0,+,+,"-,-,+","-,-,+","-,-,+",+,-,+,-,0,-,-,"+,-,-",-,"-,-,+",-,-,-,-,-,-,0.2716049382716049
0073+033B+0320,s̻̠,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,0.4074074074074074
028A+0308+0069,ʊ̈i,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,+,-,"-,+",-,"-,+",-,-,+,-,-,-,0,0,-,-,0,0.4074074074074074
028A+031E,ʊ̞,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,0,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0,0.4074074074074074
0251+0079,ɑy,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"-,+","+,-","-,+","+,-",+,-,-,+,-,-,-,0,0,-,-,0,0.13580246913580246
0251+026F,ɑɯ,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+","+,-",-,+,+,-,-,+,-,-,-,0,0,-,-,0,0.2716049382716049
028C+0079,ʌy,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"-,+",-,"-,+","+,-","-,+",-,-,+,-,-,-,0,0,-,-,0,0.13580246913580246
028C+026F,ʌɯ,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+",-,-,+,"-,+",-,-,+,-,-,-,0,0,-,-,0,0.13580246913580246
0072+02B0,rʰ,consonant,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-,0.1841704718417047
014B+02B0,ŋʰ,consonant,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,+,-,-,-,-,-,-,0.09208523592085235
0061+0303+0075+0303,ãũ,vowel,0,-,+,-,-,-,+,+,0,+,-,-,+,-,"-,+",+,-,-,0,0,0,+,"-,+","+,-",-,"-,+",+,-,-,+,-,-,-,0,0,-,-,0,0.1841704718417047
0061+0303+0308,ã̈,vowel,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0,15.881161456503921
006E+032A+033A,n̪̺,consonant,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,3.361111111111111
026C+032A+033A,ɬ̪̺,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,3.361111111111111
0063+00E7+02D0,cçː,consonant,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-,1.2804232804232805
